commodity,sub_commodity,location,stat,unit,frequency,year,period,value
CORN,GRAIN,US,PRODUCTION,$,ANNUAL,2018,YEAR,52102404000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2018,YEAR,14340369000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2018,YEAR - AUG FORECAST,14586485000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2018,YEAR - NOV FORECAST,14625974000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2018,YEAR - OCT FORECAST,14777826000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2018,YEAR - SEP FORECAST,14826690000
CORN,GRAIN,US,PRODUCTION,$,ANNUAL,2019,YEAR,52911254000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2019,YEAR,13619928000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2019,YEAR - AUG FORECAST,13900651000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2019,YEAR - NOV FORECAST,13661005000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2019,YEAR - OCT FORECAST,13779335000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2019,YEAR - SEP FORECAST,13799151000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2020,YEAR,14721705000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2020,YEAR - AUG FORECAST,15278202000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2020,YEAR - OCT FORECAST,14721705000
CORN,GRAIN,US,PRODUCTION,BU,ANNUAL,2020,YEAR - SEP FORECAST,14899557000
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,AL,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,AR,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,AZ,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,CA,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,62760000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,31025000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,10110000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,89230000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,59905000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,31900000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,11010000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,96800000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,55790000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,39945000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,10965000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,81480000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,52970000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,30870000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,13320000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,74470000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,44540000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,25240000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,10610000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,97350000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,67430000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,37940000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,16170000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,108490000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,62410000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,35710000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,12890000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,93850000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,53180000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,22660000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,10615000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,101760000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,60055000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,31835000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,10675000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,87550000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,58700000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,33560000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,14180000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,101400000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,58988000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,30437000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,12858000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,95298000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,65210000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,31115000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,9280000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,113325000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,67182000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,28756000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,9891000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,77708000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,50478000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,19972000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,9752000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,102975000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,54612000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,29492000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,10170000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,102613000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,63342000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,29731000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,11150000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,90312000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,62000000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,41674000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,22128000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,106945000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,68964000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,29783000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,10610000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,119696000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,80408000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,40445000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,13021000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,111571000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,73853000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,35093000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,14285000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,96552000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,68954000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,48119000
CORN,GRAIN,CO,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,15288000
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,DE,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
