commodity,sub_commodity,location,stat,unit,frequency,year,period,value
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,900000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,36000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,14500000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,4700000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,1400000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,29000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,13000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,6500000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,1800000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,26000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,11000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,4400000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,1700000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,34000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,13000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,5400000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,2200000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,35000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,17000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,4100000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,1500000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,29000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,14000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,5600000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,2300000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,27000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,16000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,7000000
CORN,"ON FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,1000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,30000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,17500000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,8400000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,72000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,38000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,21000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,9200000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,52000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,28000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,14000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,3700000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,65000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,35000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,20000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,9000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,83000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,35000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,16000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,4000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,75000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,48000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,29000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,11000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,110000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,57000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,36000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,8700000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,79000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,37000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,24000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,8800000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,130000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,68000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,40000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,7200000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,170000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,93000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,68000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,26000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,140000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,100000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,44000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,16000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,145000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,64000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,39000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,5600000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,110000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,58000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,26000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,2600000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,180000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,78000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,36000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,4300000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,185000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,110000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,75000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,20000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,185000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,105000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,58000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,15000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,190000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,125000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,80000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,13000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,280000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,215000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,145000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,54000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,300000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,165000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,120000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,23500000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,245000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,180000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,115000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,16000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,340000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,205000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,125000000
CORN,"ON FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,40000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,425000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,250000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,105000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,640000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,410000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,230000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,78000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,670000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,410000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,220000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,80000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,530000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,325000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,165000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,54000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,650000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,380000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,160000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,49000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,760000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,520000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,290000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,100000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,780000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,470000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,275000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,85000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,630000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,340000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,180000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,47000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,780000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,430000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,180000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,48000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,780000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,490000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,250000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,67000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,930000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,530000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,255000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,48000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,740000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,380000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,190000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,24000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,730000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,350000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,170000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,28000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,570000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,285000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,130000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,22000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,760000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,440000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,190000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,48000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,780000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,430000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,220000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,51000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,820000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,530000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,285000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,84000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,870000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,590000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,305000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,91000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,910000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,540000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,280000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,61000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,910000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,600000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,310000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,85000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,940000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,570000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,310000000
CORN,"ON FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,87000000
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NH,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,"ON FARM, GRAIN",NJ,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
