commodity,sub_commodity,location,stat,unit,frequency,year,period,value
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,6224000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,754000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,21269000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,17419000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,7192000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,25789000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,13934000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,4582000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,20126000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,16067000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,5598000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,1688000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,21102000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,20028000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,8794000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,28707000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,25351000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,13080000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,1918000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,25533000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,18626000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,11194000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,1654000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,22329000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,21798000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,13477000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,690000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,28225000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,25850000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,13348000
CORN,"OFF FARM, GRAIN",MS,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,4791000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,30000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,136000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,70000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,43000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,48000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,86000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,56000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,50000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,36000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,205000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,55000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,29000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,28000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,116000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,109000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,63000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,57000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,92000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,67000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,44000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,233000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,48000
CORN,"OFF FARM, GRAIN",MT,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,12663000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,7399000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,6355000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,22934000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,20280000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,10939000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,6621000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,23329000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,20095000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,10716000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,5101000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,19415000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,11600000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,10035000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,5542000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,17352000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,14778000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,10016000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,7473000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,22779000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,18692000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,10235000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,5029000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,25271000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,21407000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,11071000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,5988000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,28196000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,22103000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,14178000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,5239000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,33515000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,27069000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,17132000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,7185000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,26691000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,22131000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,13881000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,7586000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,21896000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,15772000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,12942000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,10033000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,23078000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,20511000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,12761000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,4910000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,20099000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,20209000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,11206000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,3356000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,18618000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,19545000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,10775000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,4086000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,30930000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,21341000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,12443000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,4155000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,26488000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,21118000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,13777000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,9168000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,28430000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,25846000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,18211000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,7912000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,48089000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,34536000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,22369000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,8070000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,47069000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,34227000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,18418000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,6971000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,38979000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,29964000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,14602000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,9276000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,39035000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,34348000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,17522000
CORN,"OFF FARM, GRAIN",NC,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,5434000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,10300000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,3900000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,3750000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,16950000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,13800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,6200000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,6550000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,14850000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,10800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,5000000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,3850000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,23500000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,20300000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,7800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,3900000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,22700000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,21500000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,8800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,3900000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,30500000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,22500000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,11500000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,7800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,31300000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,24900000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,12000000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,8600000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,32000000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,28200000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,9800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,7700000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,57800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,47200000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,29600000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,18900000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,57300000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,50000000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,36400000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,33700000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,32462000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,34104000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,28800000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,21859000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,51180000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,43939000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,20147000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,13919000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,49185000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,45953000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,22359000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,10146000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,94121000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,79699000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,35999000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,12147000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,92140000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,83417000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,56509000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,35595000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,81197000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,69901000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,34172000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,25612000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,76528000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,75200000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,40921000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,26411000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,117459000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,100352000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,59656000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,47287000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,118981000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,95106000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,44693000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,37008000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,87637000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,65799000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,29888000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,32823000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,45373000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,63188000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,47681000
CORN,"OFF FARM, GRAIN",ND,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,51548000
CORN,"OFF FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,264660000
CORN,"OFF FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,187336000
CORN,"OFF FARM, GRAIN",NE,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,125059000
